Datetime_UTC,Open,High,Low,Close,Adj Close,Volume
2026-06-11 20:15:00+00:00,63468.3984375,63487.87109375,63441.8203125,63482.4609375,63482.4609375,0
2026-06-11 20:20:00+00:00,63472.3203125,63481.7109375,63400.37109375,63431.921875,63431.921875,0
2026-06-11 20:25:00+00:00,63423.73046875,63423.73046875,63271.921875,63311.73046875,63311.73046875,0
2026-06-11 20:30:00+00:00,63305.390625,63349.98828125,63281.359375,63332.3203125,63332.3203125,0
2026-06-11 20:35:00+00:00,63332.0,63332.0,63261.828125,63282.51953125,63282.51953125,0
2026-06-11 20:40:00+00:00,63277.390625,63312.359375,63226.30859375,63226.30859375,63226.30859375,0
2026-06-11 20:45:00+00:00,63226.30859375,63233.41015625,63205.0,63218.0,63218.0,0
2026-06-11 20:50:00+00:00,63223.05078125,63337.48046875,63218.640625,63337.48046875,63337.48046875,0
2026-06-11 20:55:00+00:00,63329.0,63349.01953125,63312.3984375,63332.0,63332.0,0
2026-06-11 21:00:00+00:00,63329.0,63398.71875,63329.0,63398.71875,63398.71875,0
2026-06-11 21:05:00+00:00,63393.01171875,63429.98828125,63393.01171875,63412.41015625,63412.41015625,0
2026-06-11 21:10:00+00:00,63412.41015625,63536.87890625,63400.0,63488.80859375,63488.80859375,0
2026-06-11 21:15:00+00:00,63471.390625,63482.37890625,63451.83984375,63471.5390625,63471.5390625,0
2026-06-11 21:20:00+00:00,63461.80078125,63503.26953125,63443.76171875,63460.359375,63460.359375,0
2026-06-11 21:25:00+00:00,63441.87890625,63445.3203125,63382.91015625,63406.390625,63406.390625,0
2026-06-11 21:30:00+00:00,63425.28125,63461.80078125,63425.28125,63432.66015625,63432.66015625,0
2026-06-11 21:35:00+00:00,63432.66015625,63465.0,63401.171875,63465.0,63465.0,0
2026-06-11 21:40:00+00:00,63465.109375,63475.1015625,63418.6484375,63473.94140625,63473.94140625,0
2026-06-11 21:45:00+00:00,63473.80859375,63512.69140625,63471.359375,63488.359375,63488.359375,0
2026-06-11 21:50:00+00:00,63488.359375,63498.9296875,63438.8515625,63446.5,63446.5,0
2026-06-11 21:55:00+00:00,63453.25,63464.01953125,63395.3984375,63464.01953125,63464.01953125,0
2026-06-11 22:00:00+00:00,63459.23046875,63584.08984375,63452.69921875,63515.6796875,63515.6796875,0
2026-06-11 22:05:00+00:00,63516.4296875,63604.55078125,63511.9609375,63584.640625,63584.640625,0
2026-06-11 22:10:00+00:00,63578.0,63599.98828125,63527.69140625,63570.23828125,63570.23828125,0
2026-06-11 22:15:00+00:00,63570.23828125,63614.51171875,63544.80078125,63571.359375,63571.359375,0
2026-06-11 22:20:00+00:00,63568.05078125,63577.390625,63491.6796875,63498.3203125,63498.3203125,0
2026-06-11 22:25:00+00:00,63491.1796875,63540.3984375,63472.01171875,63521.578125,63521.578125,0
2026-06-11 22:30:00+00:00,63531.98046875,63579.98828125,63465.12890625,63465.12890625,63465.12890625,0
2026-06-11 22:35:00+00:00,63452.01171875,63518.0390625,63435.25,63480.4296875,63480.4296875,0
2026-06-11 22:40:00+00:00,63480.4296875,63499.98828125,63431.921875,63441.98046875,63441.98046875,0
2026-06-11 22:45:00+00:00,63437.5703125,63465.140625,63395.578125,63443.98828125,63443.98828125,0
2026-06-11 22:50:00+00:00,63450.0,63481.05078125,63449.98828125,63475.12890625,63475.12890625,0
2026-06-11 22:55:00+00:00,63479.30078125,63517.4609375,63434.30859375,63434.30859375,63434.30859375,0
2026-06-11 23:00:00+00:00,63421.9609375,63421.9609375,63316.03125,63365.51171875,63365.51171875,0
2026-06-11 23:05:00+00:00,63360.0,63363.30859375,63285.83984375,63292.48046875,63292.48046875,0
2026-06-11 23:10:00+00:00,63286.16015625,63354.80078125,63286.16015625,63336.109375,63336.109375,0
2026-06-11 23:15:00+00:00,63329.0,63368.828125,63315.71875,63355.55859375,63355.55859375,0
2026-06-11 23:20:00+00:00,63355.55078125,63364.359375,63319.0,63332.83984375,63332.83984375,0
2026-06-11 23:25:00+00:00,63329.25,63355.69140625,63305.76171875,63314.6796875,63314.6796875,0
2026-06-11 23:30:00+00:00,63315.53125,63460.48046875,63315.53125,63453.3515625,63453.3515625,721164288
2026-06-11 23:35:00+00:00,63445.19921875,63466.37109375,63412.0,63466.37109375,63466.37109375,2992128
2026-06-11 23:40:00+00:00,63474.55078125,63630.62890625,63474.55078125,63567.078125,63567.078125,0
2026-06-11 23:45:00+00:00,63567.08984375,63592.390625,63535.578125,63535.578125,63535.578125,35575808
2026-06-11 23:50:00+00:00,63521.55859375,63566.6484375,63450.30078125,63560.0,63560.0,3055616
2026-06-11 23:55:00+00:00,63551.44140625,63569.80078125,63528.0,63556.7109375,63556.7109375,0
2026-06-12 00:00:00+00:00,63563.44140625,63563.44140625,63475.8515625,63518.23828125,63518.23828125,31664128
2026-06-12 00:05:00+00:00,63518.23828125,63718.80078125,63514.9296875,63644.01171875,63644.01171875,64432128
2026-06-12 00:10:00+00:00,63661.0,63679.98046875,63611.80078125,63670.94921875,63670.94921875,0
2026-06-12 00:15:00+00:00,63660.69140625,63660.69140625,63548.08984375,63581.98828125,63581.98828125,806494208
2026-06-12 00:20:00+00:00,63562.25,63607.87109375,63508.28125,63511.5703125,63511.5703125,0
2026-06-12 00:25:00+00:00,63518.25,63566.0390625,63455.171875,63547.73046875,63547.73046875,0
